fwd_pkt_count,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_p50,fwd_pkt_len_p75,fwd_pkt_len_max,fwd_payload_median,fwd_iat_mean,fwd_iat_std,fwd_iat_median,fwd_iat_cov,bwd_pkt_count,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_p50,bwd_pkt_len_p75,bwd_pkt_len_max,bwd_payload_median,bwd_iat_mean,bwd_iat_std,bwd_iat_median,bwd_iat_cov,bytes_ratio_fwd,pkt_ratio_fwd,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,tcp_retrans_ratio,burst_count,mean_burst_gap,actual_packets_in_flow,agg_mode,agg_value,label
24,281.16667,685.3601,89.0,93.0,3120.0,35.0,10.43152,17.54127,0.0054,1.68156,26.0,86.07692,62.94987,66.0,93.0,374.0,0.0,9.59655,17.07043,0.01332,1.77881,0.75095,0.48,0.0,1.0,0.0,0.0,0.48,0.0,0.46,8,34.17092,50,packet,50,Spotify
24,361.5,630.93978,93.0,138.0,2533.0,39.0,12.93752,18.63637,0.06131,1.44049,26.0,71.76923,30.4761,54.0,66.0,149.0,0.0,11.90275,18.22224,0.0526,1.53093,0.82299,0.48,0.0,1.0,0.0,0.0,0.44,0.0,0.48,9,37.08374,50,packet,50,Spotify
26,416.76923,845.63137,66.0,128.25,3714.0,0.0,16.9717,21.03284,0.06612,1.23929,24.0,103.375,111.74555,55.0,93.0,466.0,1.0,18.44526,21.30346,0.10214,1.15496,0.8137,0.52,0.0,1.0,0.0,0.0,0.4,0.0,0.56,12,38.50501,50,packet,50,Spotify
28,79.78571,39.42113,54.0,93.0,183.0,0.0,9.42904,16.87959,0.00612,1.79017,22.0,178.36364,249.6606,93.0,126.75,974.0,39.0,12.1183,18.25313,0.08122,1.50625,0.36278,0.56,0.0,1.0,0.0,0.0,0.44,0.0,0.5,9,31.73904,50,packet,50,Spotify
24,251.95833,588.26478,55.0,93.0,2228.0,1.0,20.43233,21.61032,0.10926,1.05765,26.0,236.96154,389.44215,66.0,93.0,1274.0,0.0,18.80006,21.45607,0.05011,1.14128,0.49533,0.48,0.0,1.0,0.0,0.0,0.4,0.0,0.56,12,42.65829,50,packet,50,Spotify
26,4127.30769,3388.26522,3714.0,4629.0,14694.0,3660.0,0.00813,0.02404,0.00212,2.9562,24.0,64.875,28.77255,54.0,54.0,141.0,0.0,0.00881,0.01234,0.00282,1.39992,0.9857,0.52,0.0,1.0,0.0,0.0,0.54,0.0,0.4,1,0.0,50,packet,50,Spotify
25,54.0,0.0,54.0,54.0,54.0,0.0,0.00155,0.00117,0.00127,0.75191,25.0,4200.8,3451.70418,3714.0,3714.0,15914.0,3660.0,0.0015,0.0012,0.00118,0.80316,0.01269,0.5,0.0,1.0,0.0,0.0,0.48,0.0,0.48,1,0.0,50,packet,50,Spotify
26,6477.88462,8133.00027,3714.0,8899.0,31774.0,3660.0,0.00297,0.00507,0.0013,1.70426,24.0,61.29167,24.18415,54.0,54.0,142.0,0.0,0.00321,0.00383,0.00169,1.1935,0.99134,0.52,0.0,1.0,0.0,0.0,0.42,0.0,0.42,1,0.0,50,packet,50,Spotify
25,57.48,17.04845,54.0,54.0,141.0,0.0,0.00184,0.00158,0.00179,0.85864,25.0,6277.88,6513.68956,3714.0,8594.0,32994.0,3660.0,0.00157,0.0012,0.00167,0.76487,0.00907,0.5,0.0,1.0,0.0,0.0,0.36,0.0,0.48,1,0.0,50,packet,50,Spotify
25,57.52,17.24441,54.0,54.0,142.0,0.0,0.00195,0.00209,0.00106,1.0678,25.0,8031.28,12355.77976,3714.0,11034.0,64714.0,3660.0,0.00194,0.00207,0.00108,1.06329,0.00711,0.5,0.0,1.0,0.0,0.0,0.34,0.0,0.46,1,0.0,50,packet,50,Spotify
26,57.38462,16.92308,54.0,54.0,142.0,0.0,0.0022,0.00317,0.00109,1.44235,24.0,10325.75,10030.85541,6764.0,13474.0,45194.0,6710.0,0.00192,0.00276,0.00112,1.43187,0.00598,0.52,0.0,1.0,0.0,0.0,0.32,0.0,0.48,1,0.0,50,packet,50,Spotify
27,7937.62963,10315.78276,3714.0,8594.0,43974.0,3660.0,0.00176,0.00195,0.00119,1.10989,23.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00204,0.00201,0.00122,0.98269,0.99424,0.54,0.0,1.0,0.0,0.0,0.24,0.0,0.44,1,0.0,50,packet,50,Spotify
27,60.44444,22.78455,54.0,54.0,141.0,0.0,0.0022,0.00562,0.00098,2.54923,23.0,5860.82609,6446.43433,3714.0,5544.0,28114.0,3660.0,0.00251,0.00612,0.00106,2.43445,0.01196,0.54,0.0,1.0,0.0,0.0,0.22,0.0,0.48,1,0.0,50,packet,50,Spotify
25,8984.4,9684.80231,3714.0,15914.0,32994.0,3660.0,0.00148,0.00087,0.00124,0.58571,25.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00148,0.00087,0.00123,0.58989,0.99403,0.5,0.0,1.0,0.0,0.0,0.26,0.0,0.48,1,0.0,50,packet,50,Spotify
26,5457.96154,6222.44893,3104.0,6154.0,25674.0,3050.0,0.00225,0.00288,0.00117,1.27677,24.0,57.66667,17.58472,54.0,54.0,142.0,0.0,0.00213,0.00244,0.00129,1.14527,0.99034,0.52,0.0,1.0,0.0,0.0,0.24,0.0,0.44,1,0.0,50,packet,50,Spotify
24,54.0,0.0,54.0,54.0,54.0,0.0,0.0036,0.00895,0.00116,2.48515,26.0,6368.80769,8442.34834,2494.0,5849.0,32994.0,2440.0,0.00327,0.00866,0.00116,2.64822,0.00777,0.48,0.0,1.0,0.0,0.0,0.28,0.0,0.46,1,0.0,50,packet,50,Spotify
26,66.0,3.3282,66.0,66.0,78.0,0.0,41.92791,10.87856,45.09718,0.25946,24.0,56.04167,4.99566,55.0,55.0,80.0,1.0,43.61272,6.99438,45.09586,0.16037,0.5606,0.52,0.0,1.0,0.0,0.0,0.04,0.0,0.9,29,37.37578,50,packet,50,Spotify
26,75.5,21.5,75.5,97.0,97.0,21.5,16.1137,15.34623,30.83075,0.95237,24.0,74.0,20.0,74.0,94.0,94.0,20.0,14.8269,15.45606,0.04277,1.04243,0.52501,0.52,0.0,1.0,0.0,0.0,0.5,0.0,0.5,14,30.85787,50,packet,50,Spotify
24,109.79167,174.10078,55.0,93.0,931.0,1.0,24.34633,21.62118,33.46178,0.88807,26.0,123.0,209.55612,66.0,86.25,1128.0,0.0,20.59668,21.68353,0.05093,1.05277,0.45174,0.48,0.0,1.0,0.0,0.0,0.32,0.0,0.6,14,42.99446,50,packet,50,Spotify
26,247.73077,522.35087,66.0,93.0,2494.0,0.0,15.6561,21.00666,0.03586,1.34176,24.0,104.33333,111.51931,55.0,93.0,466.0,1.0,17.66871,21.06436,0.21064,1.19218,0.72007,0.52,0.0,1.0,0.0,0.0,0.4,0.0,0.54,14,31.22173,50,packet,50,Spotify
26,65.23077,28.00317,54.0,54.0,141.0,0.0,0.01165,0.03474,0.00151,2.9814,24.0,2429.875,1636.07043,2494.0,3714.0,6154.0,2440.0,0.01218,0.03841,0.00131,3.15227,0.02826,0.52,0.0,1.0,0.0,0.0,0.46,0.0,0.44,2,0.12352,50,packet,50,Spotify
28,2951.85714,3598.19905,1274.0,3714.0,18354.0,1220.0,0.00279,0.0036,0.00124,1.29166,22.0,57.95455,18.122,54.0,54.0,141.0,0.0,0.00359,0.00433,0.00123,1.20424,0.98481,0.56,0.0,1.0,0.0,0.0,0.46,0.0,0.4,1,0.0,50,packet,50,Spotify
27,3352.51852,2889.93655,2494.0,3714.0,14694.0,2440.0,0.00249,0.00338,0.00122,1.35786,23.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00294,0.00364,0.00121,1.2353,0.98646,0.54,0.0,1.0,0.0,0.0,0.44,0.0,0.44,1,0.0,50,packet,50,Spotify
28,5499.21429,5679.14718,3714.0,6459.0,26894.0,3660.0,0.00277,0.00378,0.00125,1.36496,22.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0035,0.00432,0.00137,1.23265,0.99234,0.56,0.0,1.0,0.0,0.0,0.5,0.0,0.42,1,0.0,50,packet,50,Spotify
26,60.76923,23.4493,54.0,54.0,142.0,0.0,0.00309,0.00304,0.00201,0.98404,24.0,9661.5,10520.28962,5544.0,11034.0,45194.0,5490.0,0.00357,0.00309,0.00211,0.86783,0.00677,0.52,0.0,1.0,0.0,0.0,0.36,0.0,0.46,1,0.0,50,packet,50,Spotify
25,54.0,0.0,54.0,54.0,54.0,0.0,0.00253,0.00239,0.00187,0.94323,25.0,4722.48,5644.58142,3714.0,3714.0,28114.0,3660.0,0.00241,0.00242,0.00161,1.00246,0.01131,0.5,0.0,1.0,0.0,0.0,0.3,0.0,0.48,1,0.0,50,packet,50,Spotify
26,2938.46154,3117.27588,1884.0,3714.0,15914.0,1830.0,0.00428,0.00412,0.00267,0.96147,24.0,61.33333,24.32192,54.0,54.0,142.0,0.0,0.00456,0.0054,0.00302,1.18381,0.9811,0.52,0.0,1.0,0.0,0.0,0.28,0.0,0.44,1,0.0,50,packet,50,Spotify
25,54.0,0.0,54.0,54.0,54.0,0.0,0.00273,0.00353,0.00115,1.29492,25.0,6983.6,8741.33193,3714.0,7374.0,39094.0,3660.0,0.00334,0.00435,0.00119,1.30219,0.00767,0.5,0.0,1.0,0.0,0.0,0.28,0.0,0.48,1,0.0,50,packet,50,Spotify
24,57.625,17.38489,54.0,54.0,141.0,0.0,0.00291,0.0025,0.00197,0.8592,26.0,6347.61538,9467.53485,2494.0,7069.0,42754.0,2440.0,0.00265,0.00258,0.00155,0.97415,0.00831,0.48,0.0,1.0,0.0,0.0,0.32,0.0,0.48,1,0.0,50,packet,50,Spotify
25,5324.4,6284.78829,3714.0,4934.0,31774.0,3660.0,0.0043,0.0023,0.00508,0.53526,25.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00429,0.00234,0.00511,0.54438,0.98996,0.5,0.0,1.0,0.0,0.0,0.22,0.0,0.48,1,0.0,50,packet,50,Spotify
25,3350.76,2449.18418,3714.0,3714.0,11034.0,3660.0,0.00392,0.00303,0.0046,0.7729,25.0,57.52,17.24441,54.0,54.0,142.0,0.0,0.00394,0.00284,0.00445,0.72114,0.98312,0.5,0.0,1.0,0.0,0.0,0.24,0.0,0.48,1,0.0,50,packet,50,Spotify
25,3274.8,2485.44872,2494.0,3714.0,12254.0,2440.0,0.00353,0.00251,0.00406,0.71321,25.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00354,0.00251,0.00409,0.71087,0.98378,0.5,0.0,1.0,0.0,0.0,0.2,0.0,0.48,1,0.0,50,packet,50,Spotify
25,4069.84,3545.10065,3714.0,4934.0,17134.0,3660.0,0.00326,0.00239,0.0037,0.73257,25.0,57.48,17.04845,54.0,54.0,141.0,0.0,0.00325,0.00229,0.00368,0.70205,0.98607,0.5,0.0,1.0,0.0,0.0,0.28,0.0,0.46,1,0.0,50,packet,50,Spotify
25,6788.4,5947.99736,3714.0,9814.0,23234.0,3660.0,0.00335,0.00217,0.00361,0.64653,25.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00335,0.00223,0.00361,0.66641,0.99211,0.5,0.0,1.0,0.0,0.0,0.34,0.0,0.48,1,0.0,50,packet,50,Spotify
27,12402.40741,11844.62269,4934.0,20184.0,45194.0,4880.0,0.00316,0.00185,0.00321,0.58628,23.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00367,0.0022,0.00337,0.59991,0.9963,0.54,0.0,1.0,0.0,0.0,0.44,0.0,0.44,1,0.0,50,packet,50,Spotify
26,72.73077,22.23227,66.0,93.0,133.0,0.0,16.52046,21.02701,0.04231,1.27279,24.0,307.41667,694.0057,72.0,103.5,3120.0,18.0,17.95504,21.32288,0.09711,1.18757,0.20401,0.52,0.0,1.0,0.0,0.0,0.4,0.0,0.54,11,41.22263,50,packet,50,Spotify
1,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,packet,50,Spotify
4,338.5,407.81399,123.0,382.75,1042.0,81.0,0.02945,0.02429,0.02814,0.82471,5.0,92.6,22.2405,75.0,114.0,125.0,33.0,0.01442,0.02441,0.00036,1.69281,0.74518,0.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,9,packet,50,Spotify
10,105.4,82.02829,69.5,119.25,332.0,15.5,1.27535,3.55526,0.01437,2.78768,11.0,229.45455,319.64707,85.0,167.0,1070.0,31.0,1.14396,3.38793,0.00217,2.96157,0.29458,0.47619,0.0,1.0,0.09524,0.0,0.52381,0.0,0.33333,2,11.27778,21,packet,50,Spotify
9,111.11111,84.55826,85.0,128.0,332.0,31.0,1.4356,3.74011,0.02055,2.60525,11.0,229.45455,319.64707,85.0,167.0,1070.0,31.0,1.1429,3.3909,0.00019,2.96693,0.28377,0.45,0.0,1.0,0.1,0.0,0.55,0.0,0.3,2,11.27745,20,packet,50,Spotify
5,92.4,22.05085,75.0,113.0,125.0,33.0,0.0136,0.02287,0.00053,1.68185,3.0,423.66667,439.01734,163.0,602.5,1042.0,121.0,0.01434,0.01332,0.01434,0.92899,0.26659,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8,packet,50,Spotify
13,106.23077,96.76391,66.0,118.0,423.0,0.0,9.13048,30.14438,0.02039,3.30151,8.0,196.25,249.74975,105.0,152.0,840.0,51.0,15.64401,38.17897,0.07444,2.44049,0.46798,0.61905,0.0,1.0,0.09524,0.0,0.52381,0.0,0.38095,3,54.63087,21,packet,50,Spotify
13,71.0,0.0,71.0,71.0,71.0,29.0,18.49848,12.04417,27.00804,0.65109,14.0,69.57143,11.22952,66.0,67.0,110.0,24.0,18.34486,11.59665,26.99737,0.63215,0.48656,0.48148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,18.27761,27,packet,50,Spotify
17,157.52941,156.49849,93.0,209.0,652.0,39.0,0.52338,1.29593,0.04168,2.47608,22.0,183.22727,235.4178,73.5,132.75,869.0,19.5,0.39696,1.15209,0.00383,2.90227,0.39917,0.4359,0.0,1.0,0.05128,0.0,0.53846,0.0,0.38462,4,2.63842,39,packet,50,Spotify
4,212.0,0.0,212.0,212.0,212.0,170.0,1.02544,0.01445,1.02511,0.01409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.02544,4,packet,50,Spotify
10,152.7,149.79923,89.0,132.75,462.0,35.0,0.47816,1.24162,0.01415,2.59664,11.0,133.36364,132.26439,54.0,126.0,451.0,0.0,0.42421,1.20087,0.02916,2.83086,0.51002,0.47619,0.0,1.0,0.09524,0.0,0.52381,0.0,0.33333,2,3.95048,21,packet,50,Spotify
17,255.23529,432.93819,85.0,206.0,1851.0,31.0,0.26221,0.94344,0.00168,3.59799,19.0,298.89474,430.64467,85.0,233.5,1274.0,31.0,0.22989,0.90105,0.00143,3.91948,0.43312,0.47222,0.0,1.0,0.05556,0.0,0.5,0.0,0.38889,2,3.86889,36,packet,50,Spotify
4,487.25,750.41101,54.0,487.25,1787.0,0.0,0.04099,0.04483,0.01014,1.09353,10.0,1018.0,728.87859,1274.0,1274.0,2494.0,1220.0,0.82059,1.18265,0.22608,1.44121,0.16069,0.28571,0.0,1.0,0.21429,0.07143,0.21429,0.0,0.57143,6,1.44649,14,packet,50,Spotify
21,57.66667,5.18545,54.0,65.0,65.0,0.0,39.00382,28.51854,59.85542,0.73117,14.0,65.0,0.0,65.0,65.0,65.0,11.0,59.997,0.18374,59.94806,0.00306,0.57096,0.6,0.0,1.0,0.0,0.0,0.6,0.0,0.37143,15,55.64029,35,packet,50,Spotify
8,668.125,518.31613,579.0,1292.0,1292.0,537.0,0.02665,0.02905,0.01292,1.09001,5.0,589.8,575.34143,209.0,1292.0,1292.0,167.0,0.02712,0.02316,0.02807,0.85402,0.64444,0.61538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,13,packet,50,Spotify
17,452.64706,537.34685,78.0,1243.0,1288.0,36.0,0.1506,0.35667,0.06805,2.3683,18.0,609.22222,583.50089,182.5,1292.0,1292.0,140.5,0.1456,0.35791,0.05361,2.45817,0.41236,0.48571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.8411,35,packet,50,Spotify
6,579.66667,547.03737,383.5,1139.25,1287.0,341.5,0.04382,0.05818,0.0101,1.32788,2.0,80.0,0.0,80.0,80.0,80.0,38.0,0.08088,0.0,0.08088,0.0,0.95602,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.13745,8,packet,50,Spotify
7,88.28571,3.14934,87.0,87.0,96.0,45.0,118.81565,2.65097,120.00124,0.02231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,118.81565,7,packet,50,Spotify
3,74.66667,2.0548,75.0,76.0,77.0,33.0,0.07288,0.03607,0.07288,0.49489,2.0,677.5,610.5,677.5,982.75,1288.0,635.5,0.01685,0.0,0.01685,0.0,0.14186,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.10895,5,packet,50,Spotify
10,201.0,261.60696,89.0,132.75,892.0,35.0,0.27451,0.6778,0.02417,2.46916,11.0,130.72727,138.22254,54.0,134.5,530.0,0.0,0.24331,0.65572,0.03077,2.69495,0.58295,0.47619,0.0,1.0,0.09524,0.0,0.52381,0.0,0.33333,2,2.13428,21,packet,50,Spotify
43,167.0,0.0,167.0,167.0,167.0,125.0,41.37851,55.60714,2.01548,1.34387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,41.37851,43,packet,50,Spotify
11,238.27273,353.21461,69.0,206.0,1288.0,27.0,0.09642,0.1314,0.0383,1.36273,10.0,90.3,36.16642,76.0,77.75,194.0,34.0,0.09153,0.11993,0.06792,1.31033,0.74376,0.52381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.2004,21,packet,50,Spotify
25,3222.96,4307.86117,2494.0,2494.0,18354.0,2440.0,0.05833,0.21016,0.0003,3.60284,23.0,57.78261,17.74201,54.0,54.0,141.0,0.0,0.0629,0.16099,0.00363,2.55934,0.98377,0.52083,0.0,1.0,0.0625,0.02083,0.41667,0.0,0.4375,5,0.30911,48,packet,50,Spotify
33,86.0,0.0,86.0,86.0,86.0,44.0,23.15479,11.67221,30.00391,0.50409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,24.69782,33,packet,50,Spotify
12,204.41667,242.20668,95.0,169.75,918.0,53.0,0.03553,0.04289,0.0134,1.20714,12.0,330.08333,404.24548,168.0,296.25,1292.0,126.0,0.03723,0.04107,0.02741,1.10325,0.38244,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,24,packet,50,Spotify
7,140.85714,149.78692,85.0,119.5,500.0,31.0,0.28073,0.55245,0.03789,1.96792,6.0,140.66667,180.28465,54.0,77.25,543.0,0.0,0.32124,0.61073,0.01557,1.90116,0.5388,0.53846,0.0,1.0,0.15385,0.0,0.46154,0.0,0.30769,2,1.4673,13,packet,50,Spotify
3,62.0,11.31371,54.0,66.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.775,0.75,0.0,1.0,0.25,0.25,0.25,0.0,0.25,1,0.0,4,packet,50,Spotify
11,54.0,0.0,54.0,54.0,54.0,0.0,0.09528,0.24769,0.00253,2.59973,9.0,5484.66667,8657.56383,1274.0,4934.0,28114.0,1220.0,0.11851,0.30406,0.00022,2.56575,0.01189,0.55,0.0,1.0,0.1,0.05,0.35,0.0,0.45,2,0.83436,20,packet,50,Spotify
24,1894.45833,2373.19214,1274.0,2494.0,9814.0,1220.0,0.05874,0.2167,0.00158,3.68896,22.0,84.36364,98.11104,54.0,54.0,519.0,0.0,0.06279,0.20711,0.00202,3.29855,0.96078,0.52174,0.0,1.0,0.04348,0.02174,0.45652,0.0,0.41304,4,0.39737,46,packet,50,Spotify
20,2203.25,3323.20509,1270.5,2494.0,14694.0,1216.5,0.06946,0.2347,0.01102,3.37883,19.0,89.52632,106.28381,54.0,54.0,526.0,0.0,0.0725,0.19946,0.00758,2.75129,0.96283,0.51282,0.0,1.0,0.05128,0.02564,0.46154,0.0,0.38462,3,0.53089,39,packet,50,Spotify
15,210.53333,443.19053,54.0,110.5,1843.0,0.0,0.09315,0.18006,0.00118,1.93295,13.0,698.84615,1283.29821,93.0,598.0,4934.0,39.0,0.10007,0.2235,0.00762,2.23343,0.25794,0.53571,0.07143,0.96429,0.07143,0.0,0.5,0.0,0.32143,6,0.23216,28,packet,50,Spotify
6,81.83333,47.00502,54.0,83.25,182.0,0.0,0.2241,0.25234,0.19324,1.12603,7.0,134.71429,143.34346,85.0,107.5,481.0,31.0,0.16312,0.30614,0.02567,1.87682,0.3424,0.46154,0.0,1.0,0.15385,0.0,0.46154,0.0,0.30769,4,0.32851,13,packet,50,Spotify
21,54.57143,2.55551,54.0,54.0,66.0,0.0,0.00435,0.01424,0.00015,3.27416,13.0,7068.15385,8376.25528,4934.0,7374.0,31774.0,4880.0,0.00666,0.02092,0.0,3.1401,0.01232,0.61765,0.0,1.0,0.05882,0.0,0.35294,0.0,0.58824,1,0.0,34,packet,50,Spotify
4,369.75,378.88413,197.5,428.5,1018.0,155.5,0.03348,0.03186,0.0218,0.95152,2.0,140.0,67.0,140.0,173.5,207.0,98.0,0.07796,0.0,0.07796,0.0,0.84082,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6,packet,50,Spotify
2,54.0,0.0,54.0,54.0,54.0,0.0,0.23548,0.0,0.23548,0.0,3.0,62.0,11.31371,54.0,66.0,78.0,0.0,0.00191,0.00105,0.00191,0.54962,0.36735,0.4,0.0,1.0,0.6,0.2,0.2,0.0,0.2,2,0.23524,5,packet,50,Spotify
2,54.0,0.0,54.0,54.0,54.0,0.0,0.23293,0.0,0.23293,0.0,4.0,60.0,10.3923,54.0,60.0,78.0,0.0,0.00225,0.00318,0.0,1.41421,0.31034,0.33333,0.0,1.0,0.5,0.16667,0.16667,0.0,0.33333,2,0.23224,6,packet,50,Spotify
2,54.0,0.0,54.0,54.0,54.0,0.0,0.23524,0.0,0.23524,0.0,4.0,60.0,10.3923,54.0,60.0,78.0,0.0,0.01155,0.01531,0.00147,1.32532,0.31034,0.33333,0.0,1.0,0.5,0.16667,0.16667,0.0,0.33333,2,0.23363,6,packet,50,Spotify
2,54.0,0.0,54.0,54.0,54.0,0.0,0.23519,0.0,0.23519,0.0,1.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.66667,0.66667,0.0,1.0,0.66667,0.0,0.0,0.0,0.0,2,0.23471,3,packet,50,Spotify
2,54.0,0.0,54.0,54.0,54.0,0.0,0.23207,0.0,0.23207,0.0,1.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.66667,0.66667,0.0,1.0,0.66667,0.0,0.0,0.0,0.0,2,0.23169,3,packet,50,Spotify
2,54.0,0.0,54.0,54.0,54.0,0.0,0.23547,0.0,0.23547,0.0,1.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.66667,0.66667,0.0,1.0,0.66667,0.0,0.0,0.0,0.0,2,0.23529,3,packet,50,Spotify
24,875.41667,545.60173,1289.0,1292.0,1292.0,1247.0,0.51274,1.73043,0.0,3.37485,14.0,454.07143,497.03226,141.0,839.75,1292.0,99.0,0.9064,2.19375,0.00411,2.4203,0.76771,0.63158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.70213,38,packet,50,Spotify
8,54.25,0.43301,54.0,54.25,55.0,0.0,17.15123,20.31934,0.07554,1.18472,8.0,808.625,1202.03337,72.0,1190.75,3714.0,12.0,17.15804,20.3333,0.05176,1.18506,0.06287,0.5,0.0,1.0,0.125,0.0,0.1875,0.0,0.5,4,39.95518,16,packet,50,Spotify
1,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,packet,50,Spotify
8,54.625,0.48412,55.0,55.0,55.0,1.0,29.03812,19.82601,45.06026,0.68276,9.0,69.0,14.42221,66.0,66.0,105.0,0.0,25.40927,20.8795,33.98055,0.82173,0.41304,0.47059,0.0,1.0,0.11765,0.0,0.11765,0.0,0.64706,6,40.58393,17,packet,50,Spotify
1,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2,0.16046,2,packet,50,Spotify
8,238.0,259.38196,66.0,367.5,672.0,0.0,10.33552,16.92094,0.05774,1.63716,7.0,363.42857,726.82673,55.0,92.0,2143.0,0.0,12.05809,17.671,0.2056,1.46549,0.42806,0.53333,0.06667,1.0,0.13333,0.0,0.33333,0.0,0.4,4,24.02412,15,packet,50,Spotify
4,211.5,265.91493,60.0,217.5,672.0,0.0,23.62711,18.45507,25.83836,0.7811,4.0,54.25,0.43301,54.0,54.25,55.0,0.0,23.61073,18.40658,25.84128,0.77959,0.79586,0.5,0.0,1.0,0.25,0.0,0.125,0.0,0.375,3,35.37974,8,packet,50,Spotify
3,82.33333,31.96178,66.0,96.5,127.0,0.0,7.10861,7.05758,7.10861,0.99282,2.0,54.0,0.0,54.0,54.0,54.0,0.0,0.04942,0.0,0.04942,0.0,0.69577,0.6,0.0,1.0,0.4,0.0,0.2,0.0,0.2,2,14.16619,5,packet,50,Spotify
7,56.0,4.10575,54.0,55.0,66.0,0.0,19.95632,20.56442,14.88628,1.03047,6.0,218.83333,347.20907,66.0,75.0,995.0,0.0,23.93679,20.31842,29.59493,0.84884,0.22991,0.53846,0.0,1.0,0.15385,0.0,0.15385,0.0,0.53846,5,29.89981,13,packet,50,Spotify
12,67.0,9.11043,66.0,78.0,78.0,0.0,21.19998,21.76235,4.40459,1.02653,6.0,54.66667,0.4714,55.0,55.0,55.0,1.0,36.00692,17.9846,45.08371,0.49948,0.71025,0.66667,0.0,1.0,0.33333,0.05556,0.22222,0.0,0.72222,10,25.87337,18,packet,50,Spotify
22,400.45455,496.31815,98.0,513.25,1292.0,56.0,1.44606,4.30563,0.10924,2.97748,25.0,495.28,520.36768,195.0,1155.0,1292.0,153.0,1.25713,4.08491,0.04688,3.24939,0.41572,0.46809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.70754,47,packet,50,Spotify
3,55.0,0.0,55.0,55.0,55.0,1.0,45.19628,0.0369,45.19628,0.00082,3.0,66.0,0.0,66.0,66.0,66.0,0.0,45.12913,0.02922,45.12913,0.00065,0.45455,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.66667,5,22.59814,6,packet,50,Spotify
1,78.0,0.0,78.0,78.0,78.0,36.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,66.0,66.0,66.0,24.0,0.0,0.0,0.0,0.0,0.54167,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,packet,50,Spotify
